Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Strub's,Cornichons tranchés pour sandwich 500 ml,epicerie,unité (500ml),2.49,0.498,caisse (12X500ml),22.99,0.383,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/cornichon-et-oignon/cornichons-tranches-pour-sandwich-strubs-21464/
Putter's,Cornichons à l'aneth 4 L,epicerie,unité (4L),11.79,0.295,caisse (2X4L),21.99,0.275,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/cornichon-et-oignon/cornichons-a-laneth-putters-47491/
Wolski,"Cornichons à la polonaise 1,5 L",epicerie,unité (1.5L),4.49,0.299,caisse (6X1.5L),23.99,0.267,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/cornichon-et-oignon/cornichons-a-la-polonaise-wolski-18295/
Wolski,Cornichons à la polonaise 750 ml,epicerie,unité (750ml),2.99,0.399,caisse (12X750ml),31.99,0.355,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/cornichon-et-oignon/cornichons-a-la-polonaise-wolski-17489/
Dora,Coulis au chocolat 2 L,epicerie,unité (2L),12.99,0.649,caisse (2X2L),24.99,0.625,https://www.mayrand.ca/fr/nos-produits/epicerie/bar-laitier/garniture-et-sauce/coulis-au-chocolat-dora-17089/
Dora,Coulis caramel 2 L,epicerie,unité (2L),12.99,0.649,caisse (2X2L),24.99,0.625,https://www.mayrand.ca/fr/nos-produits/epicerie/bar-laitier/garniture-et-sauce/coulis-caramel-dora-34631/
Dora,Coulis de fraises 2 L,epicerie,unité (2L),12.99,0.649,caisse (2X2L),24.99,0.625,https://www.mayrand.ca/fr/nos-produits/epicerie/bar-laitier/garniture-et-sauce/coulis-de-fraises-dora-17088/
San Marzano,Coulis de tomate 680 g,epicerie,unité (680g),2.09,0.307,caisse (6X680g),9.99,0.245,https://www.mayrand.ca/fr/nos-produits/epicerie/tomate-en-conserve/coulis-de-tomates/coulis-de-tomate-san-marzano-37172/
Pastene,Coulis de tomates 675 ml,epicerie,unité (675ml),2.79,0.413,caisse (12x675ml),26.99,0.333,https://www.mayrand.ca/fr/nos-produits/epicerie/tomate-en-conserve/coulis-de-tomates/coulis-de-tomates-pastene-16429/
La Molisana,Coulis de tomates 680 ml,epicerie,unité (680ml),1.59,0.234,caisse (12x680ml),16.99,0.208,https://www.mayrand.ca/fr/nos-produits/epicerie/tomate-en-conserve/coulis-de-tomates/coulis-de-tomate-la-molisana-32936/
Mutti,Coulis de tomates 680 ml,epicerie,unité (680ml),2.79,0.41,caisse (12X680ml),29.99,0.368,https://www.mayrand.ca/fr/nos-produits/epicerie/tomate-en-conserve/coulis-de-tomates/coulis-de-tomates-mutti-48046/
Verona,Coulis de tomates 700 ml,epicerie,unité (700ml),1.79,0.256,caisse (12X700ml),18.99,0.226,https://www.mayrand.ca/fr/nos-produits/epicerie/tomate-en-conserve/coulis-de-tomates/coulis-de-tomates-verona-26132/
Emma,Coulis de tomates au basilic 720 ml,epicerie,unité (720ml),1.99,0.276,caisse (12x720ml),22.99,0.266,https://www.mayrand.ca/fr/nos-produits/epicerie/tomate-en-conserve/coulis-de-tomates/coulis-de-tomates-au-basilic-emma-08737/
Agrofusion,Couscous israélien 1 kg,epicerie,unité (1kg),6.99,0.699,caisse (9X1kg),57.99,0.644,https://www.mayrand.ca/fr/nos-produits/epicerie/riz-et-grain/couscous/couscous-israelien-agrofusion-30974/
Sada,Couscous moyen 4 kg,epicerie,N/A,N/A,N/A,caisse (4kg),7.49,0.187,https://www.mayrand.ca/fr/nos-produits/epicerie/riz-et-grain/couscous/couscous-moyen-sada-22726/
R.fortin,Couscous moyen 5 kg,epicerie,unité (5kg),8.99,0.18,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/riz-et-grain/couscous/couscous-moyen-r.fortin-31595/
Exotic,Couscous moyen 900 g,epicerie,unité (900g),2.69,0.299,caisse (12X1kg),28.99,0.242,https://www.mayrand.ca/fr/nos-produits/epicerie/riz-et-grain/couscous/couscous-moyen-exotic-31596/
Carr's,Craquelin assortis 300 g,epicerie,unité (300g),5.49,1.83,caisse (8x300g),39.99,1.666,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelin-assortis-300-g-carrs-29172/
Grissol,Craquelin au sel de mer 120 g,epicerie,unité (120g),2.99,2.492,caisse (12x120g),29.99,2.083,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelin-au-sel-de-mer-grissol-10854/
Sanissimo,Craquelin de maïs cuit au four chia-lin 126 g,epicerie,unité (126g),3.99,3.167,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelin-de-mais-cuit-au-four-chialin-sanissimo-31581/
Ace,Craquelin huile olive et sel de mer 180 g,epicerie,unité (180g),4.79,2.661,caisse (15x180g),58.99,2.185,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelin-huile-olive-et-sel-de-mer-ace-29145/
Ace,Craquelin huile olive et sel de mer 180 g,epicerie,unité (180g),4.79,2.661,caisse (15x180g),58.99,2.185,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelin-huile-olive-et-sel-de-mer-ace-29145/
Breton,Craquelins 225 g,epicerie,unité (225g),3.29,1.462,caisse (12x225g),32.99,1.222,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelin-breton-16406/
Vinta,Craquelins 250 g,epicerie,unité (250g),3.29,1.316,caisse (12x250g),30.99,1.033,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-vinta-11317/
Misura,Craquelins au blé entier 385 g,epicerie,unité (385g),3.49,0.906,caisse (12X385g),37.99,0.822,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-au-ble-entier-385-g-misura-22523/
Goldfish,"Craquelins au cheddar 1,64 kg",epicerie,unité (1.64kg),12.29,0.749,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-au-cheddar-goldfish-30812/
Raincoast,Craquelins aux canneberges et noisettes 150 g,epicerie,unité (150g),6.29,4.193,caisse (12X150g),70.99,3.944,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-aux-canneberges-et-noisettes-raincoast-21708/
Raincoast,Craquelins aux canneberges et noisettes 150 g,epicerie,unité (150g),6.29,4.193,caisse (12X150g),70.99,3.944,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-aux-canneberges-et-noisettes-raincoast-21708/
Breton,Craquelins aux légumes 225 g,epicerie,unité (225g),3.29,1.462,caisse (12X225g),32.99,1.222,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-aux-legumes-breton-28401/
Premium Plus,Craquelins de blé entier 500 g,epicerie,unité (500g),4.29,0.858,caisse (12X500g),47.99,0.8,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-de-ble-entier-premium-plus-23064/
Sanissimo,Craquelins de maïs cuits au four 155 g,epicerie,unité (144g),3.99,2.771,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-de-mais-cuits-au-four-sans-gluten-sanissimo-39440/
Wheat Thin,Craquelins minces aux légumes 200 g,epicerie,unité (200g),3.49,1.745,caisse (12X200g),39.99,1.666,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-minces-aux-legumes-wheat-thin-34565/
Ritz,Craquelins mini sandwiches au fromage 1 kg,epicerie,unité (1kg),12.99,1.299,caisse (6x1kg),69.99,1.167,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-mini-sandwiches-au-fromage-ritz-09706/
Premium Plus,Craquelins non salé 450 g,epicerie,unité (450g),4.19,0.931,caisse (12X450g),47.99,0.889,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-non-sale-premium-plus-34213/
Premium Plus,Craquelins non saupoudrés de sel 900 g,epicerie,unité (900g),6.49,0.721,caisse (6x900g),37.99,0.704,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-non-saupoudres-de-sel-premium-plus-01772/
Ritz,Craquelins originaux 200 g,epicerie,unité (200g),3.29,1.645,caisse (12X200g),37.99,1.583,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelin-ritz-30299/
Triscuit,Craquelins originaux 200 g,epicerie,unité (200g),3.29,1.645,caisse (12x200g),36.99,1.541,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-originaux-triscuit-10834/
Ritz,Craquelins originaux 900 g,epicerie,unité (900g),8.49,0.943,caisse (6X900g),46.99,0.87,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-originaux-ritz-28300/
Premium Plus,Craquelins salés 450 g,epicerie,unité (450g),4.19,0.931,caisse (12X450g),47.99,0.889,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-sales-premium-plus-34155/
Premium Plus,Craquelins salés 900 g,epicerie,unité (900g),6.79,0.754,caisse (6x900g),38.99,0.722,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-sales-premium-plus-01771/
Raincoast,Craquelins salés aux dattes et amandes 150 g,epicerie,unité (150g),6.29,4.193,caisse (12X150g),70.99,3.944,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-sales-aux-dattes-et-amandes-raincoast-21709/
Grissol,Craquelins tomate et basilic 120 g,epicerie,unité (120g),2.99,2.492,caisse (12x120g),29.99,2.083,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-tomate-et-basilic-grissol-10853/
Carr's,Craquelins à l'eau 125 g,epicerie,unité (125g),2.99,2.392,caisse (12X125g),28.99,1.933,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/craquelins-a-leau-carrs-29012/
Clover Leaf,Crevettes cocktail 106 g,epicerie,unité (106g),5.29,4.991,caisse (12x106g),59.99,4.716,https://www.mayrand.ca/fr/nos-produits/epicerie/poisson-et-viande-en-conserve/poisson-en-conserve/crevette-cocktail-clover-leaf-29657/
Clover Leaf,Crevettes cocktail 106 g,epicerie,unité (106g),5.29,4.991,caisse (12x106g),59.99,4.716,https://www.mayrand.ca/fr/nos-produits/epicerie/poisson-et-viande-en-conserve/poisson-en-conserve/crevette-cocktail-clover-leaf-29657/
Verona,Croissant chocolat 252 g,epicerie,unité (252g),2.89,1.147,caisse (8X252g),20.99,1.041,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/biscuit-et-gateau/croissant-chocolat-verona-44153/
Dominic,Croissant cocktail 370 g,epicerie,unité ,1.99,N/A,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/biscuit-et-gateau/croissant-cocktail-dominic-29727/
Milano,Croissant à la crème 300 g,epicerie,unité (300g),2.99,0.997,caisse (8X300g),20.99,0.875,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/biscuit-et-gateau/croissant-a-la-creme-milano-32757/
Milano,Croissants au cacao 300 g,epicerie,unité (300g),2.99,0.997,caisse (8X300g),20.99,0.875,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/biscuit-et-gateau/croissants-au-cacao-milano-32756/
Dominic,Croissants cocktail 400 g,epicerie,unité (400g),1.79,0.448,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/biscuit-et-gateau/croissants-cocktail-dominic-04954/
St-Donat,Croustade de pommes 650 g,epicerie,unité (650g),5.99,0.922,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/biscuit-et-gateau/croustade-de-pommes-st-donat-29146/
Miss Vickie's,Croustilles Jalapeno 200 g,epicerie,unité (200g),3.69,1.845,caisse (16x200g),52.99,1.656,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-jalapeno-miss-vickies-30146/
Tostitos,Croustilles Tostitos style restaurant 455 g,epicerie,unité (455g),4.49,0.987,caisse (4X455g),15.99,0.879,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-tostitos-style-restaurant-tostitos-35986/
Ruffles,Croustilles assaisonnées 200 g,epicerie,unité (200g),2.99,1.495,caisse (16X200g),44.99,1.406,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-assaisonnees-ruffles-ruffles-30150/
Yum Yum,Croustilles assaisonnées ondulées 454 g,epicerie,unité (454g),4.69,1.033,caisse (9X454g),39.99,0.979,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-assaisonnees-ondulees-yum-yum-26605/
Ruffles,Croustilles assaisonnées x48,epicerie,N/A,N/A,N/A,caisse (48x40g),30.99,1.614,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-assaisonnees-ruffles-11620/
Lays,Croustilles au barbecue 235 g,epicerie,unité (235g),3.79,1.613,caisse (15x235g),54.99,1.56,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-au-barbecue-lays-30152/
Old Dutch,Croustilles au barbecue 235 g,epicerie,unité (235g),3.29,1.4,caisse (15X235g),47.99,1.361,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-barbecues-old-dutch-35662/
Lays,Croustilles au ketchup 235 g,epicerie,unité (235g),3.69,1.57,caisse (15x235g),52.99,1.503,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-au-ketchup-lays-30178/
Lays,Croustilles au ketchup 40 g x40,epicerie,N/A,N/A,N/A,caisse (40x40g),25.99,1.624,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-au-ketchup-lays-09295/
Miss Vickie's,Croustilles au sel marin et vinaigre de malt 275 g,epicerie,unité (275g),4.89,1.778,caisse (8x275g),32.99,1.5,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-sel-et-vinaigre-miss-vickies-miss-vickies-30176/
Viva,Croustilles aux tomates séchées et basilic 150 g,epicerie,unité (150g),3.99,2.66,caisse (15x150g),54.99,2.444,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustille-legume-tomate-et-basilic-viva-29575/
Lays,Croustilles barbecue 40 g x40,epicerie,N/A,N/A,N/A,caisse (40x40g),25.99,1.624,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-barbecue-lays-09300/
Yum Yum,Croustilles barbecue 454 g,epicerie,unité (454g),4.69,1.033,caisse (9X454g),39.99,0.979,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-barbecue-yum-yum-22356/
Old Dutch,Croustilles barbecue x40,epicerie,N/A,N/A,N/A,caisse (40x40g),20.99,1.312,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-au-bbq-old-dutch-14171/
Lays,Croustilles classiques 40 g x40,epicerie,N/A,N/A,N/A,caisse (40x40g),25.99,1.624,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-classiques-lays-09294/
Frutas,Croustilles de patates douces salées 75 g,epicerie,unité (75g),1.69,2.253,caisse (12X75g),17.99,1.999,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-patates-douces-salees-frutas-31721/
Frutas,Croustilles de patates douces salées 75 g,epicerie,unité (75g),1.69,2.253,caisse (12X75g),17.99,1.999,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-patates-douces-salees-frutas-31721/
Frutas,Croustilles de plantain 85 g,epicerie,unité (85g),1.49,1.753,caisse (12X85g),13.99,1.372,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-de-plantain-frutas-17378/
Frutas,Croustilles de plantain salées 85 g,epicerie,unité (85g),1.49,1.753,caisse (12X85g),13.99,1.372,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-de-plantain-salees-frutas-17376/
Viva,Croustilles en bâtonnets aux légumes 150 g,epicerie,unité (150g),3.99,2.66,caisse (15x150g),54.99,2.444,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustille-baton-legume-viva-29577/
Viva,Croustilles en triangles aux légumes,epicerie,unité (150g),3.99,2.66,caisse (15x150g),54.99,2.444,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustille-legume-triangle-viva-29576/
Miss Vickie's,Croustilles jalapeño 40 g x40,epicerie,N/A,N/A,N/A,caisse (40x40g),25.99,1.624,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustille-jalapeno-miss-vickies-09305/
Old Dutch,Croustilles julienne bacon fumé x42,epicerie,N/A,N/A,N/A,caisse (42X50g),23.99,1.142,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-julienne-bacon-fume-old-dutch-16740/
Humpty dumpty,Croustilles mélange fiesta 280 g,epicerie,unité (280g),3.69,1.318,caisse (13X280g),45.99,1.263,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/grignotine/croustilles-melange-fiesta-humpty-dumpty-35152/
Humpty dumpty,Croustilles mélange fiesta 280 g,epicerie,unité (280g),3.69,1.318,caisse (13X280g),45.99,1.263,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/grignotine/croustilles-melange-fiesta-humpty-dumpty-35152/
Lays,Croustilles natures x32,epicerie,N/A,N/A,N/A,caisse (32X60g),26.49,1.38,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-natures-lays-49499/
Lays,Croustilles ondulées 235 g,epicerie,unité (235g),3.79,1.613,caisse (15X235g),52.99,1.503,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-ondulees-original-lays-30148/
Old Dutch,Croustilles ondulées 600 g,epicerie,unité (600g),5.99,0.998,caisse (6X600g),34.99,0.972,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-ondulees-old-dutch-35062/
Old Dutch,Croustilles ondulées légèrement salées 235 g,epicerie,unité (235g),3.29,1.4,caisse (15X235g),47.99,1.361,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-ondulees-legerement-salees-old-dutch-35659/
Yum Yum,Croustilles ondulées sel et vinaigre 454 g,epicerie,unité (454g),4.69,1.033,caisse (9X454g),39.99,0.979,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-ondulees-sel-et-vinaigre-yum-yum-26604/
Ruffles,Croustilles originales 200 g,epicerie,unité (200g),2.99,1.495,caisse (16X200g),44.99,1.406,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-originales-ruffles-30170/
Lays,Croustilles originales 235 g,epicerie,unité (235g),3.89,1.655,caisse (15x235g),55.99,1.588,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-original-lays-lays-30161/
Old Dutch,Croustilles originales 235 g,epicerie,unité (235g),3.29,1.4,caisse (15X235g),47.99,1.361,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-originales-old-dutch-35661/
Miss Vickie's,Croustilles originales 275 g,epicerie,unité (275g),4.69,1.705,caisse (8x275g),30.49,1.386,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-originales-miss-vickies-30169/
Old Dutch,Croustilles originales x40,epicerie,N/A,N/A,N/A,caisse (40x40g),19.99,1.249,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-originales-old-dutch-14169/
El Rabioso,Croustilles rondes pour nachos 454 g,epicerie,N/A,N/A,N/A,caisse (6X454g),18.99,0.697,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-rondes-pour-nachos-el-rabioso-24923/
Pringles,Croustilles régulières x12,epicerie,N/A,N/A,N/A,caisse (12X37g),8.99,2.025,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-regulieres-pringles-18370/
Lays,Croustilles sel et vinaigre 235 g,epicerie,unité (235g),3.89,1.655,caisse (15x235g),54.99,1.56,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-sel-et-vinaigre-lays-30180/
Lays,Croustilles sel et vinaigre 40 g x40,epicerie,N/A,N/A,N/A,caisse (40x40g),25.99,1.624,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-sel-et-vinaigre-lays-09291/
El Rabioso,Croustilles triangulaires maïs jaune salées 6 x 454 g,epicerie,N/A,N/A,N/A,caisse (6X454g),18.99,0.697,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-triangulaires-mais-jaune-salees-el-rabioso-24922/
Old Dutch,Croustilles variées en sachets 32 g,epicerie,N/A,N/A,N/A,caisse (30X32g),11.99,1.249,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-variees-en-sachets-old-dutch-22860/
Frutas,Croustilles yuca Jalapeno,epicerie,unité (85g),1.69,1.988,caisse (12X85g),17.99,1.764,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-yuca-jalapeno-frutas-31723/
Frutas,Croustilles épicées au plantain 85 g,epicerie,unité (85g),1.49,1.753,caisse (12X85g),13.99,1.372,https://www.mayrand.ca/fr/nos-produits/epicerie/croustille-et-grignotine/croustille/croustilles-epicees-au-plantain-frutas-17377/
Wasa,Croustipain fibres et seigle 230 g,epicerie,unité (230g),2.99,1.3,caisse (12X230g),33.99,1.232,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/croustipain-fibres-et-seigle-wasa-16790/
Wasa,Croustipain multi grain 275 g,epicerie,unité (275g),2.99,1.087,caisse (12X275g),33.99,1.03,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/croustipain-multigrain-wasa-16776/
Wasa,Croustipain seigle copieux 275 g,epicerie,unité (275g),2.99,1.087,caisse (12X275g),33.99,1.03,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/croustipain-seigle-copieux-wasa-16777/
Wasa,Croustipain seigle et levain 275 g,epicerie,unité (275g),2.99,1.087,caisse (12X275g),33.99,1.03,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/croustipain-seigle-et-levain-wasa-16779/
Wasa,Croustipain seigle léger 270 g,epicerie,unité (270g),2.99,1.107,caisse (12X270g),33.99,1.049,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/croustipain-seigle-leger-wasa-16778/
Fresh gourmet,Croutons fromage et ail,epicerie,unité (142g),2.29,1.613,caisse (12x142g),24.99,1.467,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-fromage-et-ail-fresh-gourmet-35928/
Fresh gourmet,Croutons multi-grains césar 142 g,epicerie,unité (142g),2.29,1.613,caisse (12x142g),24.99,1.467,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-multi-grains-cesar-fresh-gourmet-35930/
Grissol,Croutons pour salade césar 5 kg,epicerie,N/A,N/A,N/A,caisse (5kg),25.99,0.52,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-pour-salade-cesar-grissol-30609/
Grissol,"Croûton à l'ail 4,5 kg",epicerie,N/A,N/A,N/A,caisse (4.5kg),25.99,0.578,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/crouton-a-lail-grissol-02226/
Fresh gourmet,Croûtons focaccia saveur d'ail rôti 128 g,epicerie,unité (128g),2.29,1.789,caisse (12X128g),23.99,1.562,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-focaccia-saveur-dail-roti-fresh-gourmet-17032/
Grissol,"Croûtons natures 4,5 kg",epicerie,N/A,N/A,N/A,caisse (4.5kg),25.99,0.578,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-natures-grissol-02227/
Grissol,"Croûtons natures 4,5 kg",epicerie,N/A,N/A,N/A,caisse (4.5kg),25.99,0.578,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-natures-grissol-02227/
Fresh gourmet,Croûtons pour salade César 142 g,epicerie,unité (142g),2.29,1.613,caisse (12X142g),24.99,1.467,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-pour-salade-cesar-fresh-gourmet-17031/
Grissol,Croûtons style restaurant 150 g,epicerie,unité (150g),2.49,1.66,caisse (12X150g),25.99,1.444,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-style-restaurant-grissol-33862/
Grissol,Croûtons à l'ail 150 g,epicerie,unité (150g),2.49,1.66,caisse (12X150g),25.99,1.444,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/croutons-a-lail-grissol-33863/
Scholvy,Crème de Marrons de l'Ardèche 500 g,epicerie,unité (500g),6.39,1.278,caisse (24x500g),141.99,1.183,https://www.mayrand.ca/fr/nos-produits/epicerie/boulangerie-et-patisserie/garniture/creme-au-marron-scholvy-39140/
Nabisco,Crème de blé rapide 800 g,epicerie,unité (800g),3.29,0.411,caisse (12X800g),36.99,0.385,https://www.mayrand.ca/fr/nos-produits/epicerie/riz-et-grain/grain-de-specialite/creme-de-ble-rapide-nabisco-17753/
Campbell,"Crème de champignons 1,36 L",epicerie,unité (1.36L),4.39,0.323,caisse (12x1.36L),49.99,0.306,https://www.mayrand.ca/fr/nos-produits/epicerie/soupe-et-bouillon/soupe/creme-de-champignons-campbell-04849/
Campbell,Crème de poulet 284 ml,epicerie,unité (284ml),1.99,0.701,caisse (24X284ml),44.99,0.66,https://www.mayrand.ca/fr/nos-produits/epicerie/soupe-et-bouillon/soupe/creme-de-poulet-campbell-32408/
